latitude,longitude
49.274106499178906,-123.11325150035077
49.27109499882877,-123.18152000011132
49.27018399926888,-123.15516200053709
49.27005899908912,-123.15914549992426
49.270056499486785,-123.1590829999815
49.270056999123135,-123.15910099977296
49.26946999885527,-123.18619000021818
49.27021999925746,-123.21418000006453
49.26678249899589,-123.06242349974637
49.268477998925384,-123.15271250005577
49.26828799894113,-123.15272150004331
49.26810799889846,-123.15670400034308
49.268156499169,-123.15950250026539
49.26559149886681,-123.02919449976524
49.26726499893678,-123.17103000019655
49.28411999893769,-123.09338450008167
49.28422349919349,-123.09337949996421
49.26437049935501,-123.08009249956258
49.2665649988072,-123.21433000010656
49.26340149873578,-123.09572750009096
49.263413998659985,-123.09566700006737
49.26271149889781,-123.03910249976025
49.26548599870832,-123.1535919999296
49.28602549880301,-123.13247299999546
49.26230299922692,-123.12097500028945
49.29047899909351,-123.12345150006821
49.26232999911713,-123.19403999952588
49.26236499919047,-123.19404499948435
49.26246699911666,-123.19405300002875
49.26098999892449,-123.1986899996445
49.260502999249624,-123.11677449977783
49.260501499254964,-123.11670999952139
49.259029999063344,-123.1884749999765
49.25931499920809,-123.20717999999466
49.25900999878178,-123.2092000004415
49.27135799901235,-123.12669949989628
49.271388999130465,-123.12674749989205
49.27142249929849,-123.12679850040723
49.2604904991403,-123.11593300051612
49.260488999213784,-123.1158720001495
49.26217349940515,-123.15373299989331
49.255315498822405,-123.14963350047452
49.244676499156206,-123.0845210002369
49.26733999879257,-123.16127899964906
49.24270449871791,-123.09370449963659
49.24840149896528,-123.1405729995374
49.2614499990129,-123.1757849999314
49.26179999889292,-123.19115000053608
49.259323499225154,-123.0977955002147
49.26991949878253,-123.07145550025821
49.28636149913455,-123.11796100005863
49.26084899904187,-123.11516100055904
49.26098349912683,-123.11515999960767
49.26102849901612,-123.11515999986241
49.258944999476824,-123.19702000033111
49.23132499911363,-123.17316999992164
49.28173049881241,-123.10445749998232
49.26976249915246,-123.13409299932427
49.270354498871534,-123.13538799947588
49.27820599872562,-123.0304239998181
49.23012949892983,-123.14149549995501
49.270259999006,-123.18152500024294
49.274896999218036,-123.06999649999247
49.228323499041615,-123.02787750004867
49.25177449883961,-123.13322300001626
49.290330499322465,-123.12341649953945
49.29023349912957,-123.12356499997807
49.271714998971795,-123.21503000033822
49.27175999881125,-123.2150300000342
49.271804999100056,-123.21502999973231
49.20500099898882,-123.14080849947175
49.204996998884326,-123.14079549970042
49.263951499167696,-123.16598500041074
49.264149998746,-123.1675700006255
49.264139998940074,-123.16710500026853
49.264459999187224,-123.16847499989402
49.26416999940693,-123.169010000041
49.26407999905685,-123.17342999951391
49.26410999891469,-123.17535500022527
49.264279999196916,-123.17533999951402
49.26428999903497,-123.17641999962407
49.2049844990046,-123.14075749977923
49.223662999336966,-123.09994499975784
49.216419998884135,-123.08765350038568
49.22947599918241,-123.04581350016066
49.29283049927365,-123.14887850032827
49.29284499920875,-123.14888150014968
49.29284699908858,-123.14884150010184
49.292915999381385,-123.14899700002624
49.29282249941708,-123.14426199985914
49.29284549927566,-123.14426549966348
49.29283649936761,-123.14426749986727
49.29284399912999,-123.14423899992191
49.29284799911451,-123.14424849961685
49.29283649903737,-123.14426200014178
49.29285949889596,-123.14426549994714
49.29285049898792,-123.14426750015149
49.29283799917779,-123.14428849988005
49.292743498980315,-123.14324349978043
49.29293999918864,-123.14328450025917
49.29301849938201,-123.14352200003329
49.30957499931314,-123.14881999963738
49.24876799932057,-123.15114700016674
49.24877749947113,-123.15115400041446
49.2488869992187,-123.1512344997486
49.248881499373425,-123.15123049956787
49.24238849929505,-123.1470890003607
49.24517399923504,-123.14847500047581
49.24527199891323,-123.1485339999109
49.25084399931621,-123.15524949945562
49.25083549926883,-123.15524849993308
49.25059149888327,-123.1550899996779
49.25024049881704,-123.15497800000327
49.25027249883296,-123.15496999989566
49.24963549886687,-123.15535549995678
49.24885899904791,-123.15781049986673
49.24893499935585,-123.15829900027194
49.24883249923008,-123.15798349997883
49.2412824989622,-123.14735599993865
49.25113649904315,-123.15493550012563
49.25105049916729,-123.15533550008126
49.25106549888028,-123.1553725005138
49.25051299889979,-123.15479150008588
49.25048099879389,-123.15478850000441
49.250446998761625,-123.15477899969105
49.24946049930769,-123.15510849974972
49.24943949929132,-123.15514649980182
49.24991899924851,-123.155077000066
49.2499449990473,-123.15504349959394
49.23947849905065,-123.15520449990848
49.21267849924089,-123.03153850007908
49.30237899906147,-123.15619649951181
49.302413498882665,-123.15617100009635
49.3022719990702,-123.15645849973457
49.3009279992257,-123.15752750024893
49.23496249903159,-123.1553705000357
49.29934249903175,-123.12619450042625
49.29897499904082,-123.12084199972118
49.29954349901867,-123.12090550003293
49.29892199902155,-123.1216629999497
49.29895499880771,-123.12163249953613
49.298947499018475,-123.12160950014767
49.29754149912131,-123.13250300012623
49.300771499195235,-123.1346085003967
49.2972534993841,-123.13588199989596
49.297170998909394,-123.13602999946765
49.27936549924685,-123.10283850027812
49.279578999306715,-123.10265349963352
49.30091499917407,-123.1322624999612
49.30144599903365,-123.13283300025239
49.30138049915131,-123.13302099982968
49.29932649897937,-123.13768050007066
49.294267999224914,-123.13720649997019
49.294343999378945,-123.13707949960916
49.29435849910423,-123.13713600002848
49.29437499909026,-123.13707899968693
49.29437949901391,-123.13702999996383
49.29434849930281,-123.1370304999169
49.29424249885247,-123.14411499955054
49.29535799891965,-123.14614800048682
49.295207498946105,-123.14646750039982
49.295202499131605,-123.14647199945375
49.282619499136445,-123.09395750024841
49.28245699910903,-123.09380849984979
49.282483498787016,-123.09385349980549
49.23849299916422,-123.12773900044165
49.23854049907753,-123.12773650042205
49.23857549885883,-123.12774000037494
49.23860849906227,-123.12774100041223
49.23864149911618,-123.12773400030426
49.21304249938761,-123.0533285003922
49.21376599927212,-123.0524704998034
49.21364049896916,-123.05276850023282
49.24009049890182,-123.12855399997072
49.23950999898906,-123.1293935001229
49.23905449930039,-123.13026299943874
49.26614199891376,-123.14056300019723
49.28215599916438,-123.07455999970605
49.2821579987947,-123.07479800032802
49.236972498983974,-123.09057699998218
49.250211999189276,-123.02861299992684
49.228548499235956,-123.12691849992157
49.2868069992941,-123.12560099989155
49.29022299908593,-123.13098749997224
49.23686649900437,-123.09058099943229
49.236770999116786,-123.0905844994893
49.2368179989955,-123.09058199941418
49.23457799922705,-123.1616605002746
49.25878099877846,-123.07931549981973
49.278936999334896,-123.11622349987488
49.21942849941653,-123.15936100000819
49.20345699909974,-123.13487700008302
49.206513999466324,-123.12615300035205
49.20662199900179,-123.12588650009091
49.26532099934294,-123.04446049950678
49.26535249931617,-123.04445900004062
49.27963499875352,-123.11701600001574
49.26552499894264,-123.14631150047101
49.28560849877577,-123.13796350014063
49.27844299888278,-123.0717649998208
49.29164999901264,-123.13559149991744
49.24798199906758,-123.14895149980282
49.23946749944493,-123.15489199975566
49.221924499020204,-123.10627550012791
49.21666499905989,-123.12807899992212
49.2169534990338,-123.12772949957748
49.20542149915348,-123.13323049981373
49.225800999008364,-123.11158599991089
49.22579649871197,-123.11159900011982
49.22502449897956,-123.11120950016746
49.213036499268476,-123.14686100028274
49.213027999202176,-123.14685850016242
49.213064998898766,-123.14686499999152
49.2130534988086,-123.14685550004494
49.21305999889349,-123.1468479997336
49.21302049898586,-123.1468389997229
49.213015499278605,-123.1468344998159
49.21302299919595,-123.14684149991791
49.21305649928236,-123.14686249987038
49.21300499939197,-123.14683850001845
49.212983498730004,-123.14683399998384
49.21301399890156,-123.14684650002943
49.21294399898703,-123.14681849994533
49.2129859989402,-123.1468365001767
49.212753999288736,-123.14674549984349
49.21274699915609,-123.14674549971886
49.21276149934214,-123.14675699938776
49.21194749895847,-123.14631249963502
49.211951499227645,-123.14631599962287
49.276925499358995,-123.02711900031954
49.27734449939332,-123.0260499997793
49.277344999431094,-123.02597650021843
49.277345499308744,-123.02590150001421
49.27598649924019,-123.02715000019053
49.26005099904776,-123.18357500007589
49.2732924990464,-123.15899200016739
49.27327849887332,-123.1589259996884
49.273246498902076,-123.15271500042273
49.273286998998536,-123.15272000024507
49.27358849883284,-123.152730999614
49.27773549901649,-123.15106300007527
49.276492499141355,-123.15098999961023
49.27643149914195,-123.15025199968657
49.27910349904459,-123.10579799994626
49.27892599930283,-123.1062050002174
49.27885199909158,-123.10598799983308
49.27875549897973,-123.10597650044247
49.27893899885582,-123.10485199997314
49.27885949910366,-123.106472999375
49.277893499041255,-123.10232150022769
49.27827349902743,-123.10556949961358
49.290430499095045,-123.12328750025638
49.26457899901472,-123.1389434996249
49.26457799903783,-123.13889649958844
49.212477499332074,-123.1402279998707
49.290974999387394,-123.13690849999627
49.291003999118566,-123.13695499961172
49.29103049874674,-123.13699949965317
49.291055498926205,-123.13703749970894
49.29112249910148,-123.13714050016142
49.29115699870634,-123.13718899976774
49.29124449889864,-123.13732099998228
49.29184599914309,-123.13825799984485
49.281813499104366,-123.10578150008064
49.2790344991108,-123.08951600023138
49.27635299902514,-123.08961749978668
49.27640149884745,-123.08961049978416
49.27192799898185,-123.12649699982951
49.28238449937526,-123.12202950050566
49.28241399913271,-123.12198300049563
49.282355499145275,-123.12207400040516
49.28203199918621,-123.1225610001334
49.28206099907501,-123.1225170006127
49.28197499884719,-123.12265100002158
49.28200299911872,-123.12260599989533
49.28182899936387,-123.12287250012821
49.28185799908674,-123.12282749999231
49.28176949934914,-123.12296050005882
49.281798499309836,-123.12291700011906
49.28245149894432,-123.12221599980151
49.282477998916505,-123.1221749999384
49.28250549908158,-123.12213150002432
49.282422498721935,-123.12225999984484
49.28221649934974,-123.12257450042712
49.28189749876411,-123.12305150036342
49.28127499925637,-123.12371100017067
49.281303999053115,-123.12366749972985
49.28110799883522,-123.12395899989956
49.281134498809664,-123.12391900029567
49.28089349881089,-123.12428899986342
49.2806704992708,-123.12461100023168
49.28069999928043,-123.12457400006286
49.280643999233284,-123.12465000019914
49.28090299884272,-123.12453400006866
49.28092849886271,-123.12450349996922
49.28149299899774,-123.12147200006734
49.28131699918066,-123.12172899981007
49.28101549889202,-123.12219249999471
49.28104599877332,-123.1221444996457
49.28111099894666,-123.122302999958
49.28114049924489,-123.12225950007324
49.223695499011335,-123.13511099996393
49.21718849897468,-123.13389300007015
49.219571998881385,-123.0414594996856
49.22119899900167,-123.12867200026085
49.27375849914154,-123.12398400051624
49.273756999364494,-123.12392850039222
49.25762149925288,-123.09225750014613
49.257572499098345,-123.0919969999316
49.28458749896846,-123.13949449969894
49.25695599912452,-123.12179650022179
49.23349349896245,-123.03638900012969
49.28081899885816,-123.1246790001546
49.27406249907921,-123.07428900041995
49.27414949930299,-123.07432099995226
49.26808749898996,-123.12308750011229
49.26805899905398,-123.12324149968228
49.26807949947301,-123.12327699995637
49.26809799938627,-123.1232505000236
49.27382049936832,-123.08387899965678
49.27382949921261,-123.08388249989797
49.27382449917311,-123.0838924995699
49.211337499207886,-123.05260699996673
49.21119999940977,-123.05269799986401
49.21120899921705,-123.05265850041731
49.21124099911442,-123.05268400030069
49.268097999483096,-123.1233384997123
49.268019498929576,-123.12358800012287
49.26800449902,-123.12358250005789
49.268025998812355,-123.12360150035018
49.26805099895699,-123.12355249971257
49.2680574988439,-123.12356599994382
49.21104949885559,-123.05275999992038
49.211065498869445,-123.05271249999835
49.2110779991616,-123.05274700043073
49.21096049899644,-123.05279750006113
49.21098149930506,-123.05274650028124
49.21101049899222,-123.05277749990785
49.21051299891492,-123.05297299957934
49.2105444991497,-123.05296300010833
49.21057249909663,-123.05295250054996
49.21024749940733,-123.05277550007821
49.21028999928437,-123.05279750000581
49.21017599944323,-123.05251700027988
49.21017349946826,-123.052459999738
49.23972099909091,-123.1280335002222
49.23971199870644,-123.12804950026198
49.23971399877519,-123.12804100024219
49.24001949876535,-123.13467300027806
49.24006649876706,-123.13478149962549
49.24005699876144,-123.13472299966492
49.239940999106764,-123.13470999978652
49.2399814988568,-123.13474200011338
49.23965099936262,-123.1353175003982
49.2396339990147,-123.13529850036143
49.23963849926423,-123.1352590001885
49.239606498996785,-123.13535550029164
49.239632999073635,-123.13533700035094
49.23962049898509,-123.13527850015763
49.23965699895764,-123.13509750034906
49.23965999903295,-123.13502850061163
49.23902149922913,-123.13609650045467
49.23905799889804,-123.13613000011136
49.23907499886164,-123.13619499991137
49.23902049878923,-123.1362934998183
49.23902549891521,-123.13624650007336
49.2381574988962,-123.13569899986628
49.23816999888745,-123.13571299971939
49.23819549888878,-123.13534049979005
49.23816899905716,-123.13534650007182
49.23820249914558,-123.1353515000466
49.238202999250646,-123.13534500010668
49.23820449919824,-123.1353284998844
49.238204998988216,-123.13532149989545
49.238183999242764,-123.13544000048228
49.238194999067346,-123.13547300004386
49.238201998900145,-123.13539650022096
49.23821249888725,-123.13546800003506
49.23821699893843,-123.13540800042412
49.23822049897346,-123.13542950037264
49.238208999151624,-123.1354075004869
49.23820949925983,-123.13540100054671
49.23819099907121,-123.13544100048522
49.23819899892337,-123.13544950050292
49.23820899872898,-123.13539750021809
49.23821949871545,-123.13546900004253
49.238223998767154,-123.13540900042318
49.23822749880198,-123.13543050037484
49.23821599898036,-123.13540850048574
49.238216499088615,-123.13540200054464
49.23822299905429,-123.13540200045445
49.23822799910326,-123.13540350052902
49.238178498850324,-123.13536500030955
49.23819649890605,-123.13539099977427
49.238202998916165,-123.1353330003356
49.238219998724894,-123.135370500229
49.238209498890974,-123.13538749994386
49.2382189990097,-123.13536350026159
49.238223999059166,-123.13536500033217
49.23821449878537,-123.13534000014185
49.23822949882926,-123.13535150033076
49.23822149904221,-123.13535100040257
49.23822199914726,-123.13534450046016
49.23822849911293,-123.13534450036241
